patch_index	patch_id	trait_local_index	arcana_trait_axis	locus	allele1_frequency
3	P003	0	0	48	0.80901158683789942
3	P003	0	0	49	0.81511033419189149
3	P003	0	0	50	0.82105731057822251
3	P003	0	0	51	0.82685353526444694
3	P003	0	0	52	0.83250021130818996
3	P003	0	0	53	0.83799871332122933
3	P003	0	0	54	0.84335057531360769
3	P003	0	0	55	0.84855747867584963
3	P003	0	0	56	0.85362124035180897
3	P003	0	0	57	0.85854380124915231
3	P003	0	0	58	0.86332721492906339
3	P003	0	0	59	0.86797363661147353
3	P003	0	0	60	0.87248531252700723
3	P003	0	0	61	0.87686456964195614
3	P003	0	0	62	0.88111380577793874
3	P003	0	0	63	0.88523548014353792
3	P003	1	1	0	0.14091289694954406
3	P003	1	1	1	0.14557539357640534
3	P003	1	1	2	0.15036526508668926
3	P003	1	1	3	0.15528419897838044
3	P003	1	1	4	0.16033378337946733
3	P003	1	1	5	0.16551549808673527
3	P003	1	1	6	0.17083070542045892
3	P003	1	1	7	0.1762806409269401
3	P003	1	1	8	0.18186640396450834
3	P003	1	1	9	0.18758894821230668
3	P003	1	1	10	0.1934490721448876
3	P003	1	1	11	0.19944740951930237
3	P003	1	1	12	0.20558441992493476
3	P003	1	1	13	0.21186037944976086
3	P003	1	1	14	0.21827537151995746
3	P003	1	1	15	0.22482927797277502
3	P003	1	1	16	0.23152177042528316
3	P003	1	1	17	0.23835230200392638
3	P003	1	1	18	0.2453200995017365
3	P003	1	1	19	0.25242415603147383
3	P003	1	1	20	0.25966322424385951
3	P003	1	1	21	0.26703581018035066
3	P003	1	1	22	0.27454016782955915
3	P003	1	1	23	0.28217429445536407
3	P003	1	1	24	0.28993592676298319
3	P003	1	1	25	0.29782253796671659
3	P003	1	1	26	0.30583133581973049
3	P003	1	1	27	0.31395926166209187
3	P003	1	1	28	0.32220299053830348
3	P003	1	1	29	0.33055893242982037
3	P003	1	1	30	0.33902323464148176
3	P003	1	1	31	0.34759178537350388
3	P003	1	1	32	0.35626021850269085
3	P003	1	1	33	0.3650239195879067
3	P003	1	1	34	0.37387803310567891
3	P003	1	1	35	0.38281747091217
3	P003	1	1	36	0.39183692191775676
3	P003	1	1	37	0.40093086295021463
3	P003	1	1	38	0.41009357077213154
3	P003	1	1	39	0.41931913520781594
3	P003	1	1	40	0.42860147332473747
3	P003	1	1	41	0.43793434460459468
3	P003	1	1	42	0.44731136702958113
3	P003	1	1	43	0.45672603400044531
3	P003	1	1	44	0.46617173199466594
3	P003	1	1	45	0.47564175886558197
3	P003	1	1	46	0.48512934267677943
3	P003	1	1	47	0.49462766096051169
3	P003	1	1	48	0.50412986028452933
3	P003	1	1	49	0.5136290760084673
3	P003	1	1	50	0.52311845210895525
3	P003	1	1	51	0.53259116095188619
3	P003	1	1	52	0.54204042289084375
3	P003	1	1	53	0.55145952557250466
3	P003	1	1	54	0.56084184283289995
3	P003	1	1	55	0.57018085307267485
3	P003	1	1	56	0.5794701570048626
3	P003	1	1	57	0.58870349467510585
3	P003	1	1	58	0.59787476166161546
3	P003	1	1	59	0.60697802437034343
3	P003	1	1	60	0.61600753434972877
3	P003	1	1	61	0.62495774155884054
3	P003	1	1	62	0.63382330653263985
3	P003	1	1	63	0.64259911139827097
